Name;Organisation;Country;Pays;Pais;URL;Description;Location;Latitude;Longitude;Has Issue;Issue Type;Code En;Code Fr;Country Slug;Thematic;Portal typology;Code Es
Procurement;Public Procurement Regulatory Authority;United Republic of Tanzania;République-Unie de Tanzanie;República Unida de Tanzanía;https://tenders.ppra.go.tz/index.php?view=tender&seacrh=s&home=home&week=10&t=o;;-6.27035351006, 34.8234539387;;;;;United Republic of Tanzania - Procurement;République-Unie de Tanzanie - Procurement;united-republic-of-tanzania;Administration;Public Sector, National Level;República Unida de Tanzanía - Procurement
Procurement;Public Procurement of Administration of Montenegro;Montenegro;Monténégro;Montenegro;https://portal.ujn.gov.me/delta2015/search/noticeSearch.html?locale=en&;;42.7915932483, 19.2503049596;;;;;Montenegro - Procurement;Monténégro - Procurement;montenegro;Administration;Public Sector, National Level;Montenegro - Procurement
Water Quality;"Environment Agency (England); Natural Resources Wales; Scottish Environment Protection Agency; Drinking Water Inspectorate ; Drinking Water Quality Regulator for Scotland";United Kingdom of Great Britain and Northern Ireland;Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;Reino Unido de Gran Bretaña e Irlanda del Norte;https://environment.data.gov.uk/water-quality;;54.1553497203, -2.89558470051;;;;;United Kingdom of Great Britain and Northern Ireland - Water Quality;Royaume-Uni de Grande-Bretagne et d'Irlande du Nord - Water Quality;united-kingdom-of-great-britain-and-northern-ireland;Environment;Public Sector, National Level;Reino Unido de Gran Bretaña e Irlanda del Norte - Water Quality
Water Quality;Finnish Environment Institute;Finland;Finlande;Finlandia;https://rajapinnat.ymparisto.fi/api/vesla/2.0/odata/Result_Wide?%24top=10&%24filter=AnalyteCode%20eq%20%27NO23N%27;;64.5004220003, 26.2663708649;;;;;Finland - Water Quality;Finlande - Water Quality;finland;Environment;Public Sector, National Level;Finlandia - Water Quality
Water Quality;Ministry for the Environment;New Zealand;Nouvelle-Zélande;Nueva Zelandia;https://data.govt.nz/search?q=water+quality&start=25;;-41.8388743503, 171.779927382;;;;;New Zealand - Water Quality;Nouvelle-Zélande - Water Quality;new-zealand;Environment;Public Sector, National Level;Nueva Zelandia - Water Quality
Weather Forecast;The Royal Netherlands Meteorological Institute;Netherlands;Pays-Bas;Países Bajos;https://data.knmi.nl/datasets/radar_corr_accum_24h/1.0;;52.2492632896, 5.60341802695;;;;;Netherlands - Weather Forecast;Pays-Bas - Weather Forecast;netherlands;Weather Forecast;Public Sector, National Level;Países Bajos - Weather Forecast
Weather Forecast;National Meteorological Service of Argentina;Argentina;Argentine;Argentina;https://www.smn.gov.ar/?mod=dpd&id=21&e=87582;;-35.3764363409, -65.1677272409;;;;;Argentina - Weather Forecast;Argentine - Weather Forecast;argentina;Weather Forecast;Public Sector, National Level;Argentina - Weather Forecast
Weather Forecast;St Lucia Met Service;Saint Lucia;Sainte-Lucie;Santa Lucía;https://slumet.gov.lc/5-day-weather-forecast;;13.897866018, -60.9687111714;;;;;Saint Lucia - Weather Forecast;Sainte-Lucie - Weather Forecast;saint-lucia;Weather Forecast;Public Sector, National Level;Santa Lucía - Weather Forecast
Weather Forecast;ZAMG - Zentralanstalt für Meterologie und Geodynamik;Austria;Autriche;Austria;https://www.zamg.ac.at/cms/de/wetter/wetterkarte;;47.5929026069, 14.1401934888;;;;;Austria - Weather Forecast;Autriche - Weather Forecast;austria;Weather Forecast;Public Sector, National Level;Austria - Weather Forecast
Opendata Pirae;Pirae;France;France;Francia;https://www.pirae.pf/opendata;portal type : Site web theme : Généraliste geographical coverage : Communale;-17.5777455, -149.5602112;;;;;France - Opendata Pirae;France - Opendata Pirae;france;Local Government;Public Sector, Local Level;Francia - Opendata Pirae
GéoBretagne;Bretagne;France;France;Francia;https://geobretagne.fr/geonetwork;portal type : Géoportail theme : Généraliste geographical coverage : Régionale;48.1775506741, -2.84148954141;;;;;France - GéoBretagne;France - GéoBretagne;france;Local Government,Geospatial;Public Sector, Local Level;Francia - GéoBretagne
Administrative Boundaries;Statistics Canada;Canada;Canada;Canadá;https://www12.statcan.gc.ca/census-recensement/2011/geo/bound-limit/bound-limit-2016-eng.cfm;;61.3920172402, -98.2653294337;;;;;Canada - Administrative Boundaries;Canada - Administrative Boundaries;canada;Geospatial;Public Sector, National Level;Canadá - Administrative Boundaries
Administrative Boundaries;Statistics New Zealand;New Zealand;Nouvelle-Zélande;Nueva Zelandia;https://www.stats.govt.nz/browse_for_stats/Maps_and_geography/Geographic-areas/digital-boundary-files.aspx;;-41.8388743503, 171.779927382;;;;;New Zealand - Administrative Boundaries;Nouvelle-Zélande - Administrative Boundaries;new-zealand;Geospatial;Public Sector, National Level;Nueva Zelandia - Administrative Boundaries
Air Quality;Finland Meteorological Institute;Finland;Finlande;Finlandia;https://www.ilmanlaatu.fi;;64.5004220003, 26.2663708649;;;;;Finland - Air Quality;Finlande - Air Quality;finland;Environment;Public Sector, National Level;Finlandia - Air Quality
Air Quality;Umweltbundesamt - Environment Agency Austria;Austria;Autriche;Austria;https://www.umweltbundesamt.at/umweltsituation/luft;;47.5929026069, 14.1401934888;;;;;Austria - Air Quality;Autriche - Air Quality;austria;Environment;Public Sector, National Level;Austria - Air Quality
Air Quality;Ministry of the Environment;Japan;Japon;Japón;https://www.env.go.jp/doc/toukei/contents/index.html#6shou;;37.562161571, 137.990744528;;;;;Japan - Air Quality;Japon - Air Quality;japan;Environment;Public Sector, National Level;Japón - Air Quality
Air Quality;QualAr;Portugal;Portugal;Portugal;https://www.pordata.pt/Subtema/Portugal/Polui%C3%A7%C3%A3o+Atmosf%C3%A9rica+e+Clima-86;;38.3323983046, -27.3032962405;;;;;Portugal - Air Quality;Portugal - Air Quality;portugal;Environment;Public Sector, National Level;Portugal - Air Quality
Company Register;Superintendencia de Compañías, Valores y Seguros;Ecuador;Équateur  masc.;Ecuador;https://appscvs.supercias.gob.ec/portalInformacion/sector_societario.zul;;-1.42741976562, -78.7670722674;;;;;Ecuador - Company Register;Équateur  masc. - Company Register;ecuador;Economy,Administration;Public Sector, National Level;Ecuador - Company Register
Company Register;Turkish Standards Institution;Turkey;Turquie;Turquía;https://www.ticaretsicil.gov.tr/english/genel/veritabani.php;;39.0605953417, 35.1796718918;;;;;Turkey - Company Register;Turquie - Company Register;turkey;Economy,Administration;Public Sector, National Level;Turquía - Company Register
Company Register;FPS Economy;Belgium;Belgique;Bélgica;https://kbopub.economie.fgov.be/kbopub/zoeknummerform.html;;50.6428511636, 4.66398918714;;;;;Belgium - Company Register;Belgique - Company Register;belgium;Economy,Administration;Public Sector, National Level;Bélgica - Company Register
Company Register;Receita Federal and IBGE - Instituto Brasileiro de Geografia e Estatística;Brazil;Brésil;Brasil;https://www.receita.fazenda.gov.br/PessoaJuridica/CNPJ/cnpjreva/Cnpjreva_Solicitacao2.asp;;-10.7731085226, -53.089819954;;;;;Brazil - Company Register;Brésil - Company Register;brazil;Economy,Administration;Public Sector, National Level;Brasil - Company Register
Draft Legislation;The Knesset;Israel;Israël masc.;Israel;https://www.knesset.gov.il/vote/heb/vote_search.asp;;31.3584558552, 34.9658101977;;;;;Israel - Draft Legislation;Israël masc. - Draft Legislation;israel;Administration;Public Sector, National Level;Israel - Draft Legislation
Draft Legislation;Parliamentary Digital Service;United Kingdom of Great Britain and Northern Ireland;Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;Reino Unido de Gran Bretaña e Irlanda del Norte;https://www.data.parliament.uk/dataset/bills;;54.1553497203, -2.89558470051;;;;;United Kingdom of Great Britain and Northern Ireland - Draft Legislation;Royaume-Uni de Grande-Bretagne et d'Irlande du Nord - Draft Legislation;united-kingdom-of-great-britain-and-northern-ireland;Administration;Public Sector, National Level;Reino Unido de Gran Bretaña e Irlanda del Norte - Draft Legislation
Election Results;Electoral Commission of South Africa;South Africa;Afrique du Sud;Sudáfrica;https://www.elections.org.za/content/Elections/Municipal-elections-results;;-28.993203293, 25.088778011;;;;;South Africa - Election Results;Afrique du Sud - Election Results;south-africa;Administration;Public Sector, National Level;Sudáfrica - Election Results
Election Results;Electoral Commission of South Africa;South Africa;Afrique du Sud;Sudáfrica;https://www.elections.org.za/content/Elections/National-and-provincial-elections-results;;-28.993203293, 25.088778011;;;;;South Africa - Election Results;Afrique du Sud - Election Results;south-africa;Administration;Public Sector, National Level;Sudáfrica - Election Results
Election Results;Český statistický úřad / Czech Statistical Office;Czechia;République tchèque;República Checa;https://volby.cz/opendata/opendata.htm;;49.7428588895, 15.3384120901;;;;;Czechia - Election Results;République tchèque - Election Results;czechia;Administration;Public Sector, National Level;República Checa - Election Results
Government Budget;Ministry of Finance, Regionalne Izby Obrachunkowe;Poland;Pologne;Polonia;https://danepubliczne.gov.pl/dataset/budzet_resortu_finansow;;52.1246100866, 19.4008838547;;;;;Poland - Government Budget;Pologne - Government Budget;poland;Administration,Economy;Public Sector, National Level;Polonia - Government Budget
Government Budget;Ministry of Finance of the Russian Federation;Russian Federation;Fédération de Russie;Federación de Rusia;https://minfin.ru/OpenData/7710168360-BA_expense;;61.9494224377, 96.5680544878;;;;;Russian Federation - Government Budget;Fédération de Russie - Government Budget;russian-federation;Administration,Economy;Public Sector, National Level;Federación de Rusia - Government Budget
Government Budget;Ministry of Finance;Romania;Roumanie;Rumania;https://www.mfinante.ro;;45.8436147334, 24.9692587593;;;;;Romania - Government Budget;Roumanie - Government Budget;romania;Administration,Economy;Public Sector, National Level;Rumania - Government Budget
Government Budget;Ministry of Finance / Verkhovna Rada;Ukraine;Ukraine;Ucrania;https://zakon3.rada.gov.ua/laws/show/928-19/page2;;49.0170881641, 31.3871147731;;;;;Ukraine - Government Budget;Ukraine - Government Budget;ukraine;Administration,Economy;Public Sector, National Level;Ucrania - Government Budget
Government Budget;Ministry of Finance, Republic of Croatia;Croatia;Croatie;Croacia;https://www.mfin.hr/hr/drzavni-proracun-2016-godina;;45.0511618697, 16.4117782125;;;;;Croatia - Government Budget;Croatie - Government Budget;croatia;Administration,Economy;Public Sector, National Level;Croacia - Government Budget
Government Spending;Ministry of Finance;Slovakia;Slovaquie;Eslovaquia;https://www.rozpocet.sk;;48.7075312895, 19.4916538823;;;;;Slovakia - Government Spending;Slovaquie - Government Spending;slovakia;Administration,Economy;Public Sector, National Level;Eslovaquia - Government Spending
Government Spending;Finanzministerium, Statistisches Bundesamt;Germany;Allemagne;Alemania;https://www.bundeshaushalt-info.de;;51.1065921857, 10.3936615548;;;;;Germany - Government Spending;Allemagne - Government Spending;germany;Administration,Economy;Public Sector, National Level;Alemania - Government Spending
Locations / Zip Codes;Ministerio de Transporte y Comunicaciones;Peru;Pérou;Perú;https://www.codigopostal.gob.pe/pages/invitado/consulta.jsf;;-9.16375981826, -74.3756277431;;;;;Peru - Locations / Zip Codes;Pérou - Locations / Zip Codes;peru;Geospatial;Public Sector, National Level;Perú - Locations / Zip Codes
National Laws;Official Printing Office of the Republic of Tunisia;Tunisia;Tunisie;Túnez;https://www.iort.gov.tn;;34.1108585921, 9.56133584499;;;;;Tunisia - National Laws;Tunisie - National Laws;tunisia;Administration;Public Sector, National Level;Túnez - National Laws
National Maps;National Land Survey of Finland;Finland;Finlande;Finlandia;https://tiedostopalvelu.maanmittauslaitos.fi/tp/kartta?lang=en;;64.5004220003, 26.2663708649;;;;;Finland - National Maps;Finlande - National Maps;finland;Geospatial;Public Sector, National Level;Finlandia - National Maps
National Maps;INEGI;Mexico;Mexique;México;https://gaia.inegi.org.mx/mdm6;;23.9504638656, -102.532885497;;;;;Mexico - National Maps;Mexique - National Maps;mexico;Geospatial;Public Sector, National Level;México - National Maps
National Maps;Geospatial Information Authority of Japan;Japan;Japon;Japón;https://fgd.gsi.go.jp/download/menu.php;;37.562161571, 137.990744528;;;;;Japan - National Maps;Japon - National Maps;japan;Geospatial;Public Sector, National Level;Japón - National Maps
National Statistics;Statistical Centre of Iran;Iran;Iran;Irán;https://www.amar.org.ir/english;;32.7394630887, 54.1977660932;;;;;Iran - National Statistics;Iran - National Statistics;iran;Statistics;Public Sector, National Level;Irán - National Statistics
National Statistics;Antigua and Barbuda's Government Information and Services;Antigua and Barbuda;Antigua-et-Barbuda;Antigua y Barbuda;https://www.ab.gov.ag/pdf/statistics_reports/statictics_glance2006-7.pdf;;17.2798175111, -61.7912371175;;;;;Antigua and Barbuda - National Statistics;Antigua-et-Barbuda - National Statistics;antigua-and-barbuda;Statistics;Public Sector, National Level;Antigua y Barbuda - National Statistics
National Statistics;IBGE - Instituto Brasileiro de Geografia e Estatística;Brazil;Brésil;Brasil;https://www.ibge.gov.br/home/estatistica/indicadores/trabalhoerendimento/pnad_continua_mensal/default.shtm;;-10.7731085226, -53.089819954;;;;;Brazil - National Statistics;Brésil - National Statistics;brazil;Statistics;Public Sector, National Level;Brasil - National Statistics
National Statistics;Antigua and Barbuda's Government Information and Services;Antigua and Barbuda;Antigua-et-Barbuda;Antigua y Barbuda;https://www.ab.gov.ag/pdf/statistics_reports/complete_census_summary_report.pdf;;17.2798175111, -61.7912371175;;;;;Antigua and Barbuda - National Statistics;Antigua-et-Barbuda - National Statistics;antigua-and-barbuda;Statistics;Public Sector, National Level;Antigua y Barbuda - National Statistics
National Statistics;Instituto Nacional de Estadística y Censo;Argentina;Argentine;Argentina;https://www.indec.gob.ar/nivel2_default.asp?id_tema=2&seccion=P;;-35.3764363409, -65.1677272409;;;;;Argentina - National Statistics;Argentine - National Statistics;argentina;Statistics;Public Sector, National Level;Argentina - National Statistics
